Test
43238,0001
 31,664659418670137
 47162,7004
 34,72628818359375
 48664,43359999999
 32,401646096801755
 48718,05350000001
 28,862301277923585
 50841,1802
 29,949203082466127
 52060,99939999997
 30,521630555915834
 53520,277700000035
 28,788645824623107
 56135,39480000001
 34,47985195636749
 53683,907800000045
 27,3931450006485
 54222,630200000014
 26,57753450756073
 6,160299999988638
 0
